,Headline,Target
883,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
884,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
885,NASA photos of the moon and Earth show that “space is fake.”,false
886,The entire banking system in Canada is closing down.,false
887,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
888,"""Plankton in the Atlantic Ocean is 90% gone.""",false
889,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
890,Germany weather maps show media exaggerating effects of climate change.,false
891,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
892,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
893,"Val Demings ""called abolishing the police 'thoughtful.'""",false
894,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
895,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
896,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
897,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
898,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
899,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
900,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
901,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
902,"A cure for cancer, known as a Rife machine, was found in 1934.",false
903,Baby carrots are soaked in bleach and can cause cancer.,false
904,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
905,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
906,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
907,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
908,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
909,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
910,NASA photos of the moon and Earth show that “space is fake.”,false
911,The entire banking system in Canada is closing down.,false
912,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
913,"""Plankton in the Atlantic Ocean is 90% gone.""",false
914,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
915,Germany weather maps show media exaggerating effects of climate change.,false
916,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
917,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
918,"Val Demings ""called abolishing the police 'thoughtful.'""",false
919,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
920,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
921,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
922,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
923,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
924,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
925,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
926,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
927,"A cure for cancer, known as a Rife machine, was found in 1934.",false
928,Baby carrots are soaked in bleach and can cause cancer.,false
929,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
930,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
931,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
932,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
933,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
934,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
935,NASA photos of the moon and Earth show that “space is fake.”,false
936,The entire banking system in Canada is closing down.,false
937,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
938,"""Plankton in the Atlantic Ocean is 90% gone.""",false
939,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
940,Germany weather maps show media exaggerating effects of climate change.,false
941,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
942,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
943,"Val Demings ""called abolishing the police 'thoughtful.'""",false
944,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
945,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
