class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
e;8.93;x;y;e;f;;;w;5.74;24.18;b;;n;;w;t;e;;d;a
e;9.92;f;y;n;f;;;w;6.24;22.33;b;;n;;w;t;e;;d;w
e;11.14;x;y;e;f;;;w;7.61;25.58;b;;n;;w;t;e;;d;a
e;10.49;x;y;e;f;;;w;7.18;22.43;b;;n;;w;t;e;;d;a
e;8.75;x;y;y;f;;;w;7.24;27.09;b;;n;;w;t;e;;d;w
e;11.44;x;y;y;f;;;w;7.03;25.29;b;;n;;w;t;e;;d;w
e;9.58;f;y;y;f;;;w;6.71;26.61;b;;n;;w;t;e;;d;w
e;8.5;f;y;n;f;;;w;6.53;24.33;b;;n;;w;t;e;;d;w
e;12.05;x;y;y;f;;;w;8.81;26.88;b;;n;;w;t;e;;d;w
e;9.18;x;y;n;f;;;w;8.02;24.11;b;;n;;w;t;e;;d;w
e;10.51;f;y;n;f;;;w;7.72;26.23;b;;n;;w;t;e;;d;w
e;8.94;x;y;e;f;;;w;6.14;25.86;b;;n;;w;t;e;;d;w
e;6.78;x;y;y;f;;;w;4.68;22.98;b;;n;;w;t;e;;d;w
e;8.14;x;y;n;f;;;w;6.96;24.52;b;;n;;w;t;e;;d;w
e;9.45;x;y;y;f;;;w;5.87;20.83;b;;n;;w;t;e;;d;w
e;8.38;x;y;y;f;;;w;6.4;23.86;b;;n;;w;t;e;;d;a
e;8.94;x;y;e;f;;;w;5.84;24.69;b;;n;;w;t;e;;d;w
e;9.26;f;y;y;f;;;w;7.64;27.16;b;;n;;w;t;e;;d;a
e;7.43;f;y;e;f;;;w;5.35;23.33;b;;n;;w;t;e;;d;a
e;9.88;f;y;n;f;;;w;6.24;25.08;b;;n;;w;t;e;;d;w
e;9.83;x;y;n;f;;;w;7.81;25.26;b;;n;;w;t;e;;d;w
e;8.62;x;y;y;f;;;w;6.06;25.71;b;;n;;w;t;e;;d;a
e;10.84;x;y;n;f;;;w;7.51;25.03;b;;n;;w;t;e;;d;w
e;10.08;x;y;y;f;;;w;8.69;26.42;b;;n;;w;t;e;;d;a
e;9.4;f;y;n;f;;;w;5.12;23.74;b;;n;;w;t;e;;d;a
e;12.03;x;y;n;f;;;w;6.49;25.23;b;;n;;w;t;e;;d;a
e;10.83;f;y;n;f;;;w;7.13;25.5;b;;n;;w;t;e;;d;w
e;10.27;x;y;e;f;;;w;7.3;23.13;b;;n;;w;t;e;;d;w
e;10.98;f;y;e;f;;;w;7.09;26.49;b;;n;;w;t;e;;d;w
e;9.12;f;y;y;f;;;w;6.51;24.8;b;;n;;w;t;e;;d;w
e;10.56;x;y;y;f;;;w;5.82;22.95;b;;n;;w;t;e;;d;a
e;11.48;f;y;y;f;;;w;8.85;30.26;b;;n;;w;t;e;;d;a
e;8.01;x;y;y;f;;;w;7.69;25.18;b;;n;;w;t;e;;d;w
e;10.99;f;y;y;f;;;w;6.89;25.03;b;;n;;w;t;e;;d;w
e;8.82;x;y;n;f;;;w;7.91;26.45;b;;n;;w;t;e;;d;a
e;8.11;x;y;y;f;;;w;4.41;22.7;b;;n;;w;t;e;;d;w
e;6.75;x;y;n;f;;;w;6.48;23.56;b;;n;;w;t;e;;d;a
e;10.85;x;y;n;f;;;w;7.54;27.84;b;;n;;w;t;e;;d;w
e;6.68;x;y;y;f;;;w;6.63;25.29;b;;n;;w;t;e;;d;w
e;11.17;f;y;n;f;;;w;6.45;25.21;b;;n;;w;t;e;;d;w
e;10.0;x;y;n;f;;;w;8.84;26.96;b;;n;;w;t;e;;d;a
e;10.65;x;y;n;f;;;w;7.78;27.33;b;;n;;w;t;e;;d;a
e;8.28;f;y;n;f;;;w;6.48;22.14;b;;n;;w;t;e;;d;w
e;8.12;x;y;n;f;;;w;5.27;23.14;b;;n;;w;t;e;;d;a
e;8.63;f;y;e;f;;;w;6.86;25.32;b;;n;;w;t;e;;d;w
e;9.42;x;y;y;f;;;w;6.0;23.18;b;;n;;w;t;e;;d;a
e;8.83;x;y;e;f;;;w;7.27;24.53;b;;n;;w;t;e;;d;a
e;10.41;f;y;n;f;;;w;6.8;24.61;b;;n;;w;t;e;;d;w
e;9.98;f;y;y;f;;;w;7.75;23.6;b;;n;;w;t;e;;d;a
e;9.46;f;y;y;f;;;w;7.08;25.61;b;;n;;w;t;e;;d;w
e;9.67;x;y;e;f;;;w;8.19;23.14;b;;n;;w;t;e;;d;a
e;9.36;f;y;n;f;;;w;6.38;22.95;b;;n;;w;t;e;;d;a
e;11.4;f;y;n;f;;;w;7.48;25.98;b;;n;;w;t;e;;d;w
e;11.49;x;y;e;f;;;w;6.29;24.74;b;;n;;w;t;e;;d;w
e;11.96;x;y;e;f;;;w;7.98;23.89;b;;n;;w;t;e;;d;a
e;8.92;f;y;n;f;;;w;5.75;22.98;b;;n;;w;t;e;;d;w
e;7.66;x;y;n;f;;;w;5.62;23.18;b;;n;;w;t;e;;d;w
e;9.43;f;y;y;f;;;w;8.2;26.06;b;;n;;w;t;e;;d;a
e;9.7;f;y;y;f;;;w;5.69;22.08;b;;n;;w;t;e;;d;a
e;8.75;f;y;n;f;;;w;8.31;24.53;b;;n;;w;t;e;;d;w
e;10.78;x;y;e;f;;;w;8.96;28.25;b;;n;;w;t;e;;d;w
e;9.77;x;y;y;f;;;w;5.72;23.46;b;;n;;w;t;e;;d;w
e;10.15;f;y;y;f;;;w;7.11;26.22;b;;n;;w;t;e;;d;a
e;10.58;f;y;y;f;;;w;6.51;25.28;b;;n;;w;t;e;;d;w
e;9.64;x;y;n;f;;;w;8.19;24.84;b;;n;;w;t;e;;d;a
e;10.43;f;y;y;f;;;w;6.78;24.75;b;;n;;w;t;e;;d;a
e;7.23;f;y;y;f;;;w;6.58;24.23;b;;n;;w;t;e;;d;w
e;12.11;x;y;y;f;;;w;5.79;23.57;b;;n;;w;t;e;;d;a
e;10.7;f;y;e;f;;;w;5.65;23.52;b;;n;;w;t;e;;d;a
e;11.11;x;y;y;f;;;w;7.36;25.18;b;;n;;w;t;e;;d;w
e;13.29;x;y;y;f;;;w;5.93;25.58;b;;n;;w;t;e;;d;a
e;10.29;x;y;e;f;;;w;7.72;26.58;b;;n;;w;t;e;;d;a
e;7.57;x;y;y;f;;;w;6.39;24.11;b;;n;;w;t;e;;d;a
e;7.43;x;y;y;f;;;w;6.52;21.63;b;;n;;w;t;e;;d;w
e;8.24;x;y;y;f;;;w;7.38;23.77;b;;n;;w;t;e;;d;a
e;13.03;f;y;e;f;;;w;8.37;27.01;b;;n;;w;t;e;;d;w
e;11.06;f;y;e;f;;;w;7.23;27.17;b;;n;;w;t;e;;d;w
e;12.52;x;y;y;f;;;w;8.11;27.31;b;;n;;w;t;e;;d;a
e;10.49;x;y;y;f;;;w;6.18;25.28;b;;n;;w;t;e;;d;a
e;8.29;x;y;y;f;;;w;4.7;23.19;b;;n;;w;t;e;;d;a
e;10.67;f;y;y;f;;;w;7.44;25.38;b;;n;;w;t;e;;d;a
e;7.69;f;y;e;f;;;w;7.24;25.9;b;;n;;w;t;e;;d;a
e;9.94;f;y;n;f;;;w;6.59;24.89;b;;n;;w;t;e;;d;a
e;9.85;x;y;e;f;;;w;7.11;25.03;b;;n;;w;t;e;;d;w
e;9.25;f;y;n;f;;;w;7.28;26.32;b;;n;;w;t;e;;d;w
e;7.81;x;y;y;f;;;w;6.91;25.85;b;;n;;w;t;e;;d;a
e;10.55;x;y;n;f;;;w;6.71;23.71;b;;n;;w;t;e;;d;a
e;9.79;x;y;y;f;;;w;5.39;22.73;b;;n;;w;t;e;;d;a
e;11.35;f;y;y;f;;;w;6.17;23.18;b;;n;;w;t;e;;d;w
e;9.91;x;y;e;f;;;w;5.59;22.89;b;;n;;w;t;e;;d;w
e;10.07;x;y;n;f;;;w;7.53;24.95;b;;n;;w;t;e;;d;a
e;10.03;f;y;e;f;;;w;6.25;25.11;b;;n;;w;t;e;;d;w
e;12.03;f;y;n;f;;;w;8.91;29.07;b;;n;;w;t;e;;d;a
e;7.99;x;y;n;f;;;w;7.1;24.73;b;;n;;w;t;e;;d;w
e;10.9;x;y;e;f;;;w;6.57;25.35;b;;n;;w;t;e;;d;a
e;5.12;x;y;n;f;;;w;5.94;21.32;b;;n;;w;t;e;;d;w
e;12.29;f;y;y;f;;;w;7.32;25.2;b;;n;;w;t;e;;d;w
e;9.89;f;y;n;f;;;w;6.24;23.31;b;;n;;w;t;e;;d;w
e;13.52;x;y;n;f;;;w;10.07;28.47;b;;n;;w;t;e;;d;a
e;9.21;x;y;e;f;;;w;6.48;24.06;b;;n;;w;t;e;;d;w
e;11.98;x;y;n;f;;;w;7.91;26.69;b;;n;;w;t;e;;d;a
e;8.12;x;y;e;f;;;w;6.44;24.77;b;;n;;w;t;e;;d;w
e;12.85;f;y;n;f;;;w;8.69;25.53;b;;n;;w;t;e;;d;w
e;10.99;f;y;n;f;;;w;7.39;25.03;b;;n;;w;t;e;;d;a
e;11.92;f;y;e;f;;;w;7.24;25.81;b;;n;;w;t;e;;d;w
e;9.81;f;y;y;f;;;w;6.56;23.86;b;;n;;w;t;e;;d;w
e;9.98;f;y;y;f;;;w;4.57;25.03;b;;n;;w;t;e;;d;w
e;12.16;f;y;e;f;;;w;7.41;24.4;b;;n;;w;t;e;;d;a
e;10.49;x;y;n;f;;;w;7.57;25.94;b;;n;;w;t;e;;d;a
e;11.34;x;y;y;f;;;w;6.35;24.59;b;;n;;w;t;e;;d;a
e;8.4;x;y;y;f;;;w;7.16;23.79;b;;n;;w;t;e;;d;a
e;11.57;x;y;n;f;;;w;5.63;23.74;b;;n;;w;t;e;;d;a
e;9.31;f;y;e;f;;;w;7.83;25.59;b;;n;;w;t;e;;d;w
e;11.99;f;y;e;f;;;w;6.86;25.23;b;;n;;w;t;e;;d;w
e;11.26;f;y;e;f;;;w;6.06;24.3;b;;n;;w;t;e;;d;w
e;8.51;f;y;e;f;;;w;6.83;23.27;b;;n;;w;t;e;;d;a
e;9.45;x;y;y;f;;;w;5.39;23.4;b;;n;;w;t;e;;d;w
e;9.59;x;y;n;f;;;w;6.68;24.38;b;;n;;w;t;e;;d;w
e;10.01;f;y;n;f;;;w;7.1;26.19;b;;n;;w;t;e;;d;a
e;10.98;f;y;e;f;;;w;6.89;24.03;b;;n;;w;t;e;;d;a
e;6.78;x;y;n;f;;;w;7.68;23.73;b;;n;;w;t;e;;d;w
e;11.21;x;y;e;f;;;w;7.1;25.82;b;;n;;w;t;e;;d;w
e;12.93;f;y;e;f;;;w;6.85;26.78;b;;n;;w;t;e;;d;a
e;10.52;f;y;y;f;;;w;7.35;26.45;b;;n;;w;t;e;;d;w
e;10.08;x;y;e;f;;;w;7.87;25.36;b;;n;;w;t;e;;d;w
e;10.72;x;y;y;f;;;w;7.15;26.22;b;;n;;w;t;e;;d;w
e;8.75;x;y;e;f;;;w;7.48;23.82;b;;n;;w;t;e;;d;a
e;13.16;f;y;y;f;;;w;8.37;27.83;b;;n;;w;t;e;;d;w
e;10.58;x;y;y;f;;;w;6.89;24.53;b;;n;;w;t;e;;d;a
e;8.13;x;y;n;f;;;w;7.17;23.49;b;;n;;w;t;e;;d;w
e;8.12;f;y;n;f;;;w;6.24;23.52;b;;n;;w;t;e;;d;w
e;10.32;f;y;e;f;;;w;7.16;24.05;b;;n;;w;t;e;;d;w
e;9.63;f;y;e;f;;;w;6.84;25.55;b;;n;;w;t;e;;d;a
e;9.08;x;y;n;f;;;w;5.49;24.06;b;;n;;w;t;e;;d;w
e;10.83;x;y;e;f;;;w;6.47;23.8;b;;n;;w;t;e;;d;a
e;11.88;f;y;e;f;;;w;6.77;26.59;b;;n;;w;t;e;;d;w
e;12.44;x;y;y;f;;;w;7.29;26.59;b;;n;;w;t;e;;d;a
e;10.17;x;y;y;f;;;w;5.28;21.8;b;;n;;w;t;e;;d;w
e;10.7;f;y;y;f;;;w;6.63;24.75;b;;n;;w;t;e;;d;a
e;11.23;f;y;n;f;;;w;6.62;25.17;b;;n;;w;t;e;;d;a
e;10.73;f;y;n;f;;;w;6.62;26.55;b;;n;;w;t;e;;d;w
e;11.51;f;y;n;f;;;w;6.94;25.76;b;;n;;w;t;e;;d;w
e;5.42;x;y;e;f;;;w;5.78;22.56;b;;n;;w;t;e;;d;a
e;12.69;f;y;y;f;;;w;8.72;28.81;b;;n;;w;t;e;;d;w
e;9.03;f;y;e;f;;;w;7.22;23.91;b;;n;;w;t;e;;d;w
e;12.46;f;y;y;f;;;w;6.77;25.28;b;;n;;w;t;e;;d;a
e;9.01;x;y;y;f;;;w;5.88;23.18;b;;n;;w;t;e;;d;w
e;9.23;f;y;n;f;;;w;6.78;26.2;b;;n;;w;t;e;;d;w
e;12.0;x;y;e;f;;;w;8.08;24.26;b;;n;;w;t;e;;d;a
e;8.36;f;y;e;f;;;w;6.62;21.72;b;;n;;w;t;e;;d;w
e;12.05;f;y;e;f;;;w;6.03;23.98;b;;n;;w;t;e;;d;a
e;11.17;x;y;y;f;;;w;7.85;27.87;b;;n;;w;t;e;;d;w
e;9.09;f;y;n;f;;;w;6.83;24.65;b;;n;;w;t;e;;d;a
e;6.91;f;y;e;f;;;w;7.45;25.13;b;;n;;w;t;e;;d;w
e;8.92;x;y;y;f;;;w;5.27;24.27;b;;n;;w;t;e;;d;w
e;9.3;f;y;e;f;;;w;6.09;23.28;b;;n;;w;t;e;;d;w
e;8.75;x;y;e;f;;;w;7.14;23.77;b;;n;;w;t;e;;d;a
e;10.06;x;y;y;f;;;w;6.84;25.21;b;;n;;w;t;e;;d;a
e;9.2;f;y;e;f;;;w;6.09;24.91;b;;n;;w;t;e;;d;a
e;8.32;f;y;y;f;;;w;6.91;25.14;b;;n;;w;t;e;;d;a
e;6.73;x;y;y;f;;;w;6.12;22.8;b;;n;;w;t;e;;d;a
e;11.5;f;y;n;f;;;w;8.16;26.91;b;;n;;w;t;e;;d;a
e;10.43;x;y;e;f;;;w;7.12;22.51;b;;n;;w;t;e;;d;a
e;11.27;f;y;e;f;;;w;8.85;25.69;b;;n;;w;t;e;;d;w
e;8.71;x;y;n;f;;;w;7.47;25.41;b;;n;;w;t;e;;d;w
e;9.76;f;y;e;f;;;w;5.07;21.19;b;;n;;w;t;e;;d;a
e;11.38;f;y;n;f;;;w;8.22;25.6;b;;n;;w;t;e;;d;a
e;10.83;f;y;e;f;;;w;5.75;24.01;b;;n;;w;t;e;;d;a
e;11.48;f;y;n;f;;;w;6.78;25.75;b;;n;;w;t;e;;d;w
e;10.57;f;y;n;f;;;w;7.68;25.92;b;;n;;w;t;e;;d;a
e;9.33;x;y;n;f;;;w;6.46;23.99;b;;n;;w;t;e;;d;a
e;8.69;x;y;e;f;;;w;6.88;25.02;b;;n;;w;t;e;;d;w
e;10.55;f;y;e;f;;;w;6.73;23.1;b;;n;;w;t;e;;d;w
e;8.15;x;y;y;f;;;w;7.54;25.1;b;;n;;w;t;e;;d;a
e;9.62;x;y;n;f;;;w;6.51;22.76;b;;n;;w;t;e;;d;w
e;9.96;f;y;n;f;;;w;7.04;25.81;b;;n;;w;t;e;;d;w
e;9.88;x;y;e;f;;;w;6.7;22.66;b;;n;;w;t;e;;d;a
e;11.14;x;y;y;f;;;w;7.13;26.33;b;;n;;w;t;e;;d;w
e;11.67;f;y;n;f;;;w;6.93;26.49;b;;n;;w;t;e;;d;w
e;14.38;f;y;e;f;;;w;8.13;26.79;b;;n;;w;t;e;;d;a
e;10.26;f;y;y;f;;;w;5.01;23.01;b;;n;;w;t;e;;d;a
e;11.32;x;y;n;f;;;w;8.74;26.48;b;;n;;w;t;e;;d;a
e;10.91;f;y;n;f;;;w;7.55;24.38;b;;n;;w;t;e;;d;w
e;8.89;x;y;n;f;;;w;6.54;24.34;b;;n;;w;t;e;;d;w
e;10.89;f;y;y;f;;;w;7.06;25.64;b;;n;;w;t;e;;d;w
e;8.97;x;y;e;f;;;w;6.32;22.57;b;;n;;w;t;e;;d;a
e;10.52;f;y;n;f;;;w;6.72;23.65;b;;n;;w;t;e;;d;a
e;8.22;x;y;n;f;;;w;6.62;24.28;b;;n;;w;t;e;;d;w
e;10.4;f;y;n;f;;;w;6.79;25.41;b;;n;;w;t;e;;d;w
e;10.07;x;y;y;f;;;w;7.18;24.68;b;;n;;w;t;e;;d;a
e;10.99;f;y;e;f;;;w;7.8;27.66;b;;n;;w;t;e;;d;a
e;10.64;f;y;e;f;;;w;6.94;24.94;b;;n;;w;t;e;;d;w
e;10.22;f;y;e;f;;;w;6.59;25.06;b;;n;;w;t;e;;d;w
e;9.38;x;y;n;f;;;w;5.87;25.08;b;;n;;w;t;e;;d;a
e;9.89;f;y;n;f;;;w;7.81;25.37;b;;n;;w;t;e;;d;a
e;6.19;x;y;e;f;;;w;8.51;26.4;b;;n;;w;t;e;;d;w
e;10.9;f;y;y;f;;;w;7.48;25.87;b;;n;;w;t;e;;d;a
e;9.64;f;y;e;f;;;w;6.23;23.79;b;;n;;w;t;e;;d;a
e;8.12;f;y;e;f;;;w;5.25;23.05;b;;n;;w;t;e;;d;w
e;10.0;x;y;e;f;;;w;6.46;24.8;b;;n;;w;t;e;;d;a
e;7.67;x;y;e;f;;;w;6.3;23.7;b;;n;;w;t;e;;d;w
e;6.97;f;y;y;f;;;w;7.13;26.84;b;;n;;w;t;e;;d;w
e;9.06;f;y;e;f;;;w;6.76;24.21;b;;n;;w;t;e;;d;a
e;11.07;x;y;y;f;;;w;7.8;26.12;b;;n;;w;t;e;;d;a
e;9.4;f;y;n;f;;;w;5.64;25.5;b;;n;;w;t;e;;d;w
e;10.12;x;y;y;f;;;w;7.03;25.36;b;;n;;w;t;e;;d;w
e;8.77;f;y;e;f;;;w;6.13;22.81;b;;n;;w;t;e;;d;a
e;10.61;f;y;e;f;;;w;6.29;24.99;b;;n;;w;t;e;;d;a
e;11.34;x;y;y;f;;;w;6.8;25.09;b;;n;;w;t;e;;d;w
e;9.8;x;y;n;f;;;w;7.5;26.56;b;;n;;w;t;e;;d;a
e;8.87;x;y;n;f;;;w;6.65;25.01;b;;n;;w;t;e;;d;a
e;10.34;f;y;y;f;;;w;8.74;25.63;b;;n;;w;t;e;;d;a
e;10.23;x;y;y;f;;;w;6.11;25.57;b;;n;;w;t;e;;d;a
e;9.16;f;y;e;f;;;w;5.76;24.83;b;;n;;w;t;e;;d;a
e;10.08;f;y;e;f;;;w;7.15;26.17;b;;n;;w;t;e;;d;a
e;9.32;f;y;y;f;;;w;6.97;25.03;b;;n;;w;t;e;;d;w
e;11.21;f;y;y;f;;;w;6.41;25.59;b;;n;;w;t;e;;d;a
e;8.31;x;y;y;f;;;w;6.26;25.74;b;;n;;w;t;e;;d;w
e;11.37;f;y;e;f;;;w;8.41;27.75;b;;n;;w;t;e;;d;w
e;6.71;x;y;n;f;;;w;5.92;23.78;b;;n;;w;t;e;;d;a
e;10.4;x;y;n;f;;;w;7.18;24.78;b;;n;;w;t;e;;d;a
e;8.96;x;y;n;f;;;w;7.02;26.98;b;;n;;w;t;e;;d;a
e;8.01;x;y;e;f;;;w;6.14;23.05;b;;n;;w;t;e;;d;a
e;9.55;x;y;y;f;;;w;8.18;25.62;b;;n;;w;t;e;;d;w
e;11.81;x;y;y;f;;;w;6.61;26.01;b;;n;;w;t;e;;d;w
e;7.36;x;y;e;f;;;w;7.19;21.95;b;;n;;w;t;e;;d;w
e;10.15;f;y;e;f;;;w;5.99;25.4;b;;n;;w;t;e;;d;a
e;10.83;x;y;e;f;;;w;8.61;25.49;b;;n;;w;t;e;;d;w
e;11.07;x;y;y;f;;;w;6.51;26.43;b;;n;;w;t;e;;d;w
e;9.83;x;y;e;f;;;w;6.22;22.61;b;;n;;w;t;e;;d;w
e;9.33;f;y;y;f;;;w;5.68;22.44;b;;n;;w;t;e;;d;a
e;12.05;x;y;n;f;;;w;6.92;25.55;b;;n;;w;t;e;;d;a
e;10.79;x;y;e;f;;;w;7.56;26.49;b;;n;;w;t;e;;d;a
e;9.65;f;y;n;f;;;w;5.77;25.13;b;;n;;w;t;e;;d;a
e;10.82;f;y;e;f;;;w;7.11;25.29;b;;n;;w;t;e;;d;w
e;7.02;x;y;y;f;;;w;6.23;24.42;b;;n;;w;t;e;;d;w
e;9.0;f;y;e;f;;;w;5.33;23.35;b;;n;;w;t;e;;d;a
e;8.34;x;y;n;f;;;w;5.74;24.0;b;;n;;w;t;e;;d;w
e;10.54;x;y;n;f;;;w;6.89;25.6;b;;n;;w;t;e;;d;a
e;9.17;f;y;n;f;;;w;7.29;25.64;b;;n;;w;t;e;;d;a
e;10.07;f;y;e;f;;;w;7.87;24.23;b;;n;;w;t;e;;d;w
e;10.82;f;y;e;f;;;w;6.75;23.8;b;;n;;w;t;e;;d;a
e;10.9;f;y;n;f;;;w;6.71;24.02;b;;n;;w;t;e;;d;w
e;11.31;x;y;e;f;;;w;6.06;24.66;b;;n;;w;t;e;;d;w
e;8.01;x;y;e;f;;;w;7.19;23.78;b;;n;;w;t;e;;d;a
e;7.15;f;y;e;f;;;w;6.37;22.73;b;;n;;w;t;e;;d;a
e;9.82;f;y;e;f;;;w;6.39;24.9;b;;n;;w;t;e;;d;w
e;11.27;x;y;e;f;;;w;6.59;24.16;b;;n;;w;t;e;;d;a
e;8.41;x;y;n;f;;;w;5.78;24.75;b;;n;;w;t;e;;d;w
e;12.79;f;y;y;f;;;w;5.9;26.16;b;;n;;w;t;e;;d;a
e;11.55;x;y;n;f;;;w;6.64;24.88;b;;n;;w;t;e;;d;a
e;11.05;x;y;y;f;;;w;7.79;24.9;b;;n;;w;t;e;;d;a
e;11.29;f;y;n;f;;;w;7.56;24.11;b;;n;;w;t;e;;d;a
e;11.65;x;y;y;f;;;w;8.93;27.03;b;;n;;w;t;e;;d;a
e;12.31;f;y;y;f;;;w;7.65;23.58;b;;n;;w;t;e;;d;a
e;10.28;x;y;n;f;;;w;7.63;26.48;b;;n;;w;t;e;;d;w
e;8.68;f;y;n;f;;;w;6.92;24.92;b;;n;;w;t;e;;d;a
e;7.72;x;y;y;f;;;w;6.31;24.54;b;;n;;w;t;e;;d;a
e;9.33;x;y;n;f;;;w;7.36;25.29;b;;n;;w;t;e;;d;w
e;9.31;x;y;y;f;;;w;7.24;26.3;b;;n;;w;t;e;;d;w
e;9.69;f;y;e;f;;;w;8.36;28.15;b;;n;;w;t;e;;d;a
e;10.16;f;y;y;f;;;w;9.12;24.94;b;;n;;w;t;e;;d;w
e;8.51;x;y;e;f;;;w;7.52;23.82;b;;n;;w;t;e;;d;w
e;12.99;x;y;y;f;;;w;8.21;27.22;b;;n;;w;t;e;;d;w
e;8.25;f;y;e;f;;;w;6.66;23.55;b;;n;;w;t;e;;d;w
e;11.01;x;y;y;f;;;w;7.62;26.51;b;;n;;w;t;e;;d;a
e;9.43;x;y;n;f;;;w;8.45;23.08;b;;n;;w;t;e;;d;a
e;9.07;x;y;n;f;;;w;6.31;24.31;b;;n;;w;t;e;;d;w
e;9.91;x;y;e;f;;;w;5.73;24.69;b;;n;;w;t;e;;d;a
e;12.31;x;y;e;f;;;w;9.78;29.5;b;;n;;w;t;e;;d;w
e;7.68;x;y;n;f;;;w;5.59;20.57;b;;n;;w;t;e;;d;a
e;10.09;f;y;e;f;;;w;7.73;25.64;b;;n;;w;t;e;;d;w
e;8.93;f;y;y;f;;;w;5.97;24.3;b;;n;;w;t;e;;d;w
e;10.78;x;y;y;f;;;w;7.05;25.65;b;;n;;w;t;e;;d;a
p;7.07;x;s;r;t;s;d;w;7.08;17.24;r;i;n;;;f;f;;d;u
p;5.04;x;s;n;t;s;d;r;4.65;12.66;r;i;w;;;f;f;;d;a
p;7.41;x;s;g;t;s;d;w;5.56;14.59;r;i;n;;;f;f;;d;u
p;6.67;x;s;r;t;s;d;w;5.19;13.09;r;i;n;;;f;f;;d;a
p;6.63;x;s;r;t;s;d;r;5.86;14.42;r;y;w;;;f;f;;d;a
p;6.12;x;s;r;t;s;d;w;5.56;15.39;r;i;n;;;f;f;;d;a
p;7.56;x;s;g;t;s;d;w;6.64;17.15;r;y;n;;;f;f;;d;u
p;6.6;x;s;r;t;s;d;w;4.97;16.81;r;y;n;;;f;f;;d;a
p;5.63;x;s;g;t;s;d;r;5.37;14.11;r;i;n;;;f;f;;d;a
p;6.28;x;s;n;t;s;d;r;4.6;10.35;r;y;w;;;f;f;;d;u
p;7.59;x;s;r;t;s;d;r;7.05;16.76;r;i;w;;;f;f;;d;u
p;8.38;x;s;n;t;s;d;w;5.92;15.52;r;i;w;;;f;f;;d;a
p;5.79;x;s;n;t;s;d;w;4.05;13.85;r;y;w;;;f;f;;d;a
p;7.19;x;s;n;t;s;d;w;6.56;17.82;r;i;w;;;f;f;;d;a
p;6.29;x;s;n;t;s;d;r;6.34;14.48;r;y;n;;;f;f;;d;u
p;5.38;x;s;g;t;s;d;r;4.73;14.54;r;y;w;;;f;f;;d;a
p;7.95;x;s;r;t;s;d;w;5.55;16.61;r;i;n;;;f;f;;d;u
p;7.93;x;s;r;t;s;d;r;4.98;14.02;r;y;n;;;f;f;;d;a
p;7.63;x;s;n;t;s;d;r;5.39;15.48;r;i;n;;;f;f;;d;a
p;7.3;x;s;r;t;s;d;w;5.55;15.16;r;i;n;;;f;f;;d;a
p;6.69;x;s;r;t;s;d;w;4.81;13.9;r;i;n;;;f;f;;d;u
p;6.62;x;s;n;t;s;d;w;5.85;13.82;r;i;w;;;f;f;;d;a
p;6.64;x;s;n;t;s;d;r;5.75;15.68;r;i;n;;;f;f;;d;a
p;8.13;x;s;n;t;s;d;r;5.35;14.38;r;i;n;;;f;f;;d;a
p;4.58;x;s;g;t;s;d;w;5.41;15.33;r;y;n;;;f;f;;d;a
p;6.95;x;s;n;t;s;d;w;6.16;16.42;r;y;n;;;f;f;;d;u
p;8.21;x;s;n;t;s;d;r;6.16;15.61;r;y;n;;;f;f;;d;a
p;6.6;x;s;g;t;s;d;r;4.23;16.71;r;i;n;;;f;f;;d;a
p;5.9;x;s;r;t;s;d;w;6.92;15.56;r;y;n;;;f;f;;d;a
p;5.41;x;s;n;t;s;d;r;5.04;14.86;r;i;w;;;f;f;;d;a
p;8.49;x;s;n;t;s;d;w;5.33;15.09;r;y;n;;;f;f;;d;a
p;6.25;x;s;r;t;s;d;w;2.99;9.48;r;y;w;;;f;f;;d;a
p;8.14;x;s;g;t;s;d;r;6.03;17.2;r;y;w;;;f;f;;d;u
p;7.75;x;s;g;t;s;d;w;4.11;14.44;r;y;n;;;f;f;;d;u
p;7.14;x;s;n;t;s;d;w;5.46;15.48;r;y;n;;;f;f;;d;u
p;8.16;x;s;n;t;s;d;r;5.84;16.33;r;i;n;;;f;f;;d;a
p;7.31;x;s;n;t;s;d;r;6.71;16.43;r;i;w;;;f;f;;d;a
p;6.54;x;s;g;t;s;d;w;5.84;16.71;r;i;w;;;f;f;;d;a
p;5.14;x;s;g;t;s;d;r;5.43;13.37;r;y;n;;;f;f;;d;u
p;7.31;x;s;r;t;s;d;r;6.35;16.31;r;y;n;;;f;f;;d;u
p;9.91;x;s;n;t;s;d;w;6.71;17.09;r;y;w;;;f;f;;d;a
p;6.91;x;s;g;t;s;d;r;6.71;17.14;r;y;w;;;f;f;;d;a
p;5.96;x;s;g;t;s;d;w;4.88;13.19;r;i;w;;;f;f;;d;u
p;5.29;x;s;g;t;s;d;w;4.11;12.92;r;i;w;;;f;f;;d;u
p;6.69;x;s;n;t;s;d;r;6.67;14.71;r;y;w;;;f;f;;d;a
p;8.09;x;s;r;t;s;d;w;6.31;15.29;r;i;n;;;f;f;;d;u
